packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
293,2026-06-27T09:33:58.099331000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
294,2026-06-27T09:33:58.916783000Z,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
295,2026-06-27T09:33:59.458163000Z,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
297,2026-06-27T09:33:59.460303000Z,QoS Data,148,34,-34,920,2,8,0,0,0,0,0,1,720,0
299,2026-06-27T09:33:59.468179000Z,QoS Data,131,34,-35,920,2,8,0,0,0,0,0,1,720,0
301,2026-06-27T09:33:59.541822000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
303,2026-06-27T09:33:59.544566000Z,QoS Data,128,34,-34,920,2,8,0,0,0,0,0,1,720,0
304,2026-06-27T09:33:59.737788000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
305,2026-06-27T09:34:00.198207000Z,Data,287,34,-29,920,2,0,0,0,0,0,0,1,0,0
306,2026-06-27T09:34:00.555192000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
307,2026-06-27T09:34:01.376224000Z,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
308,2026-06-27T09:34:02.193646000Z,S1G Beacon,61,34,-29,920,3,1,,,,,,,0,0
309,2026-06-27T09:34:03.014693000Z,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
310,2026-06-27T09:34:03.222274000Z,Data,287,34,-29,920,2,0,0,0,0,0,0,1,0,0
311,2026-06-27T09:34:03.832092000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
312,2026-06-27T09:34:04.481136000Z,QoS Data,148,34,-14,920,2,8,1,0,0,0,0,1,720,0
314,2026-06-27T09:34:04.490028000Z,QoS Data,131,34,-29,920,2,8,1,0,0,0,0,1,720,0
316,2026-06-27T09:34:04.492456000Z,QoS Data,131,34,-33,920,2,8,0,0,0,0,0,1,720,0
318,2026-06-27T09:34:04.541871000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
320,2026-06-27T09:34:04.543986000Z,QoS Data,128,34,-34,920,2,8,0,0,0,0,0,1,720,0
321,2026-06-27T09:34:04.653165000Z,S1G Beacon,129,34,-31,920,3,1,,,,,,,0,0
322,2026-06-27T09:34:05.470587000Z,S1G Beacon,61,34,-29,920,3,1,,,,,,,0,0
323,2026-06-27T09:34:06.247292000Z,Data,287,34,-29,920,2,0,0,0,0,0,0,1,0,0
324,2026-06-27T09:34:06.291578000Z,S1G Beacon,129,34,-29,920,3,1,,,,,,,0,0
325,2026-06-27T09:34:07.109001000Z,S1G Beacon,61,34,-30,920,3,1,,,,,,,0,0
326,2026-06-27T09:34:07.930024000Z,S1G Beacon,129,34,-30,920,3,1,,,,,,,0,0
